WARNING:tensorflow:From /home/lixiang/miniconda3_old/envs/data_diet/lib/python3.7/site-packages/tensorflow_datasets/core/dataset_builder.py:622: get_single_element (from tensorflow.python.data.experimental.ops.get_single_element) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.data.Dataset.get_single_element()`.
load cifar100... 3s
get train state... 12s
train args:
{
    "data_dir": "/home/lixiang/baseline/data_diet/data",
    "dataset": "cifar100",
    "subset": null,
    "subset_size": null,
    "scores_path": null,
    "subset_offset": null,
    "random_subset_seed": null,
    "model": "resnet18_lowres",
    "model_seed": 288,
    "load_dir": null,
    "ckpt": 0,
    "lr": 0.1,
    "beta": 0.9,
    "weight_decay": 0.0005,
    "nesterov": true,
    "lr_vitaly": false,
    "decay_factor": 0.2,
    "decay_steps": [
        93780,
        187560,
        250080
    ],
    "num_steps": 312600,
    "train_seed": 288,
    "train_batch_size": 32,
    "test_batch_size": 128,
    "augment": true,
    "track_forgetting": true,
    "save_dir": "/home/lixiang/baseline/data_diet/exps/formal_cifar100_seed96_E200_b32_k6/run_2",
    "log_steps": 1563,
    "early_step": 0,
    "early_save_steps": null,
    "save_steps": 1563,
    "image_shape": [
        32,
        32,
        3
    ],
    "num_classes": 100,
    "num_train_examples": 50000,
    "num_test_examples": 10000,
    "steps_per_epoch": 1562,
    "steps_per_test": 79,
    "random_label_fraction": 0,
    "num_params": 11220132
}
Save args to /home/lixiang/baseline/data_diet/exps/formal_cifar100_seed96_E200_b32_k6/run_2/args.json
train net...
  0.00% | time:  14.9s (  0.2m) | step:      0 | lr:   init | train acc:  init | test acc: 0.009
 82.00% | time:  89.4s (248.7m) | step: 256332 | lr: 0.0008 | train acc: 1.000 | test acc: 0.762
 82.50% | time:  89.9s (250.2m) | step: 257895 | lr: 0.0008 | train acc: 0.969 | test acc: 0.765
 83.00% | time:  89.4s (251.7m) | step: 259458 | lr: 0.0008 | train acc: 1.000 | test acc: 0.763
 83.50% | time:  89.2s (253.2m) | step: 261021 | lr: 0.0008 | train acc: 1.000 | test acc: 0.763
 84.00% | time:  89.8s (254.7m) | step: 262584 | lr: 0.0008 | train acc: 0.938 | test acc: 0.764
 84.50% | time:  92.5s (256.2m) | step: 264147 | lr: 0.0008 | train acc: 1.000 | test acc: 0.765
 85.00% | time:  90.4s (257.7m) | step: 265710 | lr: 0.0008 | train acc: 1.000 | test acc: 0.764
 85.50% | time:  89.2s (259.2m) | step: 267273 | lr: 0.0008 | train acc: 1.000 | test acc: 0.768
 86.00% | time:  88.6s (260.7m) | step: 268836 | lr: 0.0008 | train acc: 1.000 | test acc: 0.768
 86.50% | time:  92.5s (262.2m) | step: 270399 | lr: 0.0008 | train acc: 1.000 | test acc: 0.768
 87.00% | time:  90.6s (263.8m) | step: 271962 | lr: 0.0008 | train acc: 1.000 | test acc: 0.770
 87.50% | time:  89.6s (265.2m) | step: 273525 | lr: 0.0008 | train acc: 0.969 | test acc: 0.770
 88.00% | time:  86.3s (266.7m) | step: 275088 | lr: 0.0008 | train acc: 0.969 | test acc: 0.768
 88.50% | time:  91.1s (268.2m) | step: 276651 | lr: 0.0008 | train acc: 1.000 | test acc: 0.768
 89.00% | time:  90.9s (269.7m) | step: 278214 | lr: 0.0008 | train acc: 1.000 | test acc: 0.769
 89.50% | time:  89.4s (271.2m) | step: 279777 | lr: 0.0008 | train acc: 1.000 | test acc: 0.771
 90.00% | time:  89.8s (272.7m) | step: 281340 | lr: 0.0008 | train acc: 1.000 | test acc: 0.768
 90.50% | time:  90.8s (274.2m) | step: 282903 | lr: 0.0008 | train acc: 1.000 | test acc: 0.767
 91.00% | time:  89.0s (275.7m) | step: 284466 | lr: 0.0008 | train acc: 1.000 | test acc: 0.766
 91.50% | time:  89.3s (277.2m) | step: 286029 | lr: 0.0008 | train acc: 1.000 | test acc: 0.770
 92.00% | time:  89.8s (278.7m) | step: 287592 | lr: 0.0008 | train acc: 1.000 | test acc: 0.770
 92.50% | time:  90.3s (280.2m) | step: 289155 | lr: 0.0008 | train acc: 1.000 | test acc: 0.770
 93.00% | time:  90.0s (281.7m) | step: 290718 | lr: 0.0008 | train acc: 1.000 | test acc: 0.772
 93.50% | time:  90.5s (283.2m) | step: 292281 | lr: 0.0008 | train acc: 1.000 | test acc: 0.769
 94.00% | time:  89.5s (284.7m) | step: 293844 | lr: 0.0008 | train acc: 1.000 | test acc: 0.771
 94.50% | time:  88.5s (286.2m) | step: 295407 | lr: 0.0008 | train acc: 1.000 | test acc: 0.771
 95.00% | time:  90.1s (287.7m) | step: 296970 | lr: 0.0008 | train acc: 1.000 | test acc: 0.774
 95.50% | time:  89.6s (289.2m) | step: 298533 | lr: 0.0008 | train acc: 1.000 | test acc: 0.770
 96.00% | time:  89.9s (290.7m) | step: 300096 | lr: 0.0008 | train acc: 1.000 | test acc: 0.773
 96.50% | time:  92.1s (292.2m) | step: 301659 | lr: 0.0008 | train acc: 1.000 | test acc: 0.774
 97.00% | time:  89.2s (293.7m) | step: 303222 | lr: 0.0008 | train acc: 1.000 | test acc: 0.769
 97.50% | time:  89.3s (295.2m) | step: 304785 | lr: 0.0008 | train acc: 1.000 | test acc: 0.771
 98.00% | time:  90.4s (296.7m) | step: 306348 | lr: 0.0008 | train acc: 1.000 | test acc: 0.769
 98.50% | time:  90.6s (298.2m) | step: 307911 | lr: 0.0008 | train acc: 1.000 | test acc: 0.773
 99.00% | time:  90.7s (299.7m) | step: 309474 | lr: 0.0008 | train acc: 1.000 | test acc: 0.774
 99.50% | time:  89.4s (301.2m) | step: 311037 | lr: 0.0008 | train acc: 1.000 | test acc: 0.771
100.00% | time:  89.9s (302.7m) | step: 312600 | lr: 0.0008 | train acc: 1.000 | test acc: 0.774
Save record to /home/lixiang/baseline/data_diet/exps/formal_cifar100_seed96_E200_b32_k6/run_2/recorder.pkl
