WARNING:tensorflow:From /home/lixiang/miniconda3_old/envs/data_diet/lib/python3.7/site-packages/tensorflow_datasets/core/dataset_builder.py:622: get_single_element (from tensorflow.python.data.experimental.ops.get_single_element) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.data.Dataset.get_single_element()`.
load cifar10... 14s
get train state... 13s
train args:
{
    "data_dir": "/home/lixiang/baseline/data_diet/data",
    "dataset": "cifar10",
    "subset": null,
    "subset_size": null,
    "scores_path": null,
    "subset_offset": null,
    "random_subset_seed": null,
    "model": "resnet18_lowres",
    "model_seed": 88,
    "load_dir": null,
    "ckpt": 0,
    "lr": 0.1,
    "beta": 0.9,
    "weight_decay": 0.0005,
    "nesterov": true,
    "lr_vitaly": false,
    "decay_factor": 0.2,
    "decay_steps": [
        93780,
        187560,
        250080
    ],
    "num_steps": 312600,
    "train_seed": 88,
    "train_batch_size": 32,
    "test_batch_size": 128,
    "augment": true,
    "track_forgetting": true,
    "save_dir": "/home/lixiang/baseline/data_diet/exps/formal_cifar10_seed22_E200_b32_k8/run_3",
    "log_steps": 1563,
    "early_step": 0,
    "early_save_steps": null,
    "save_steps": 1563,
    "image_shape": [
        32,
        32,
        3
    ],
    "num_classes": 10,
    "num_train_examples": 50000,
    "num_test_examples": 10000,
    "steps_per_epoch": 1562,
    "steps_per_test": 79,
    "random_label_fraction": 0,
    "num_params": 11173962
}
Save args to /home/lixiang/baseline/data_diet/exps/formal_cifar10_seed22_E200_b32_k8/run_3/args.json
train net...
 51.00% | time: 104.6s (182.6m) | step: 159426 | lr: 0.0200 | train acc: 0.938 | test acc: 0.872
 51.50% | time: 106.4s (184.4m) | step: 160989 | lr: 0.0200 | train acc: 0.906 | test acc: 0.886
 52.00% | time: 106.1s (186.2m) | step: 162552 | lr: 0.0200 | train acc: 0.906 | test acc: 0.895
 52.50% | time: 105.6s (187.9m) | step: 164115 | lr: 0.0200 | train acc: 0.812 | test acc: 0.862
 53.00% | time: 105.6s (189.7m) | step: 165678 | lr: 0.0200 | train acc: 0.844 | test acc: 0.888
 53.50% | time:  97.1s (191.3m) | step: 167241 | lr: 0.0200 | train acc: 0.875 | test acc: 0.882
 54.00% | time: 105.6s (193.1m) | step: 168804 | lr: 0.0200 | train acc: 0.781 | test acc: 0.887
 54.50% | time: 105.4s (194.8m) | step: 170367 | lr: 0.0200 | train acc: 1.000 | test acc: 0.886
 55.00% | time: 105.2s (196.6m) | step: 171930 | lr: 0.0200 | train acc: 0.844 | test acc: 0.886
 55.50% | time: 105.3s (198.3m) | step: 173493 | lr: 0.0200 | train acc: 0.812 | test acc: 0.877
 56.00% | time: 105.8s (200.1m) | step: 175056 | lr: 0.0200 | train acc: 0.906 | test acc: 0.879
 56.50% | time: 107.2s (201.9m) | step: 176619 | lr: 0.0200 | train acc: 0.844 | test acc: 0.879
 57.00% | time: 107.3s (203.7m) | step: 178182 | lr: 0.0200 | train acc: 0.875 | test acc: 0.857
 57.50% | time:  97.0s (205.3m) | step: 179745 | lr: 0.0200 | train acc: 0.906 | test acc: 0.871
 58.00% | time: 103.8s (207.0m) | step: 181308 | lr: 0.0200 | train acc: 0.844 | test acc: 0.866
 58.50% | time: 102.9s (208.7m) | step: 182871 | lr: 0.0200 | train acc: 0.906 | test acc: 0.881
 59.00% | time: 103.4s (210.4m) | step: 184434 | lr: 0.0200 | train acc: 0.969 | test acc: 0.874
 59.50% | time: 101.3s (212.1m) | step: 185997 | lr: 0.0200 | train acc: 0.938 | test acc: 0.889
 60.00% | time: 102.6s (213.8m) | step: 187560 | lr: 0.0200 | train acc: 1.000 | test acc: 0.879
 60.50% | time:  89.0s (215.3m) | step: 189123 | lr: 0.0040 | train acc: 0.969 | test acc: 0.929
 61.00% | time:  92.8s (216.9m) | step: 190686 | lr: 0.0040 | train acc: 1.000 | test acc: 0.932
 61.50% | time:  91.2s (218.4m) | step: 192249 | lr: 0.0040 | train acc: 0.938 | test acc: 0.928
 62.00% | time:  91.1s (219.9m) | step: 193812 | lr: 0.0040 | train acc: 0.969 | test acc: 0.932
 62.50% | time:  82.4s (221.3m) | step: 195375 | lr: 0.0040 | train acc: 1.000 | test acc: 0.931
 63.00% | time:  90.7s (222.8m) | step: 196938 | lr: 0.0040 | train acc: 0.969 | test acc: 0.933
 63.50% | time:  91.9s (224.3m) | step: 198501 | lr: 0.0040 | train acc: 0.875 | test acc: 0.929
 64.00% | time:  89.6s (225.8m) | step: 200064 | lr: 0.0040 | train acc: 1.000 | test acc: 0.934
 64.50% | time:  81.4s (227.2m) | step: 201627 | lr: 0.0040 | train acc: 0.969 | test acc: 0.930
 65.00% | time:  92.9s (228.7m) | step: 203190 | lr: 0.0040 | train acc: 1.000 | test acc: 0.924
 65.50% | time:  91.2s (230.2m) | step: 204753 | lr: 0.0040 | train acc: 1.000 | test acc: 0.929
 66.00% | time:  91.3s (231.8m) | step: 206316 | lr: 0.0040 | train acc: 1.000 | test acc: 0.925
 66.50% | time:  81.6s (233.1m) | step: 207879 | lr: 0.0040 | train acc: 1.000 | test acc: 0.927
 67.00% | time:  91.2s (234.6m) | step: 209442 | lr: 0.0040 | train acc: 1.000 | test acc: 0.925
 67.50% | time:  91.2s (236.2m) | step: 211005 | lr: 0.0040 | train acc: 1.000 | test acc: 0.925
 68.00% | time:  91.1s (237.7m) | step: 212568 | lr: 0.0040 | train acc: 0.969 | test acc: 0.920
 68.50% | time:  82.0s (239.1m) | step: 214131 | lr: 0.0040 | train acc: 0.938 | test acc: 0.923
 69.00% | time: 124.5s (241.1m) | step: 215694 | lr: 0.0040 | train acc: 1.000 | test acc: 0.924
 69.50% | time:  91.3s (242.6m) | step: 217257 | lr: 0.0040 | train acc: 1.000 | test acc: 0.926
 70.00% | time:  93.2s (244.2m) | step: 218820 | lr: 0.0040 | train acc: 1.000 | test acc: 0.924
 70.50% | time: 163.4s (246.9m) | step: 220383 | lr: 0.0040 | train acc: 1.000 | test acc: 0.921
 71.00% | time:  89.8s (248.4m) | step: 221946 | lr: 0.0040 | train acc: 0.969 | test acc: 0.926
 71.50% | time:  90.3s (249.9m) | step: 223509 | lr: 0.0040 | train acc: 1.000 | test acc: 0.926
 72.00% | time:  80.2s (251.3m) | step: 225072 | lr: 0.0040 | train acc: 0.969 | test acc: 0.926
 72.50% | time:  90.2s (252.8m) | step: 226635 | lr: 0.0040 | train acc: 0.969 | test acc: 0.921
 73.00% | time:  90.1s (254.3m) | step: 228198 | lr: 0.0040 | train acc: 1.000 | test acc: 0.924
 73.50% | time:  89.3s (255.8m) | step: 229761 | lr: 0.0040 | train acc: 0.969 | test acc: 0.925
 74.00% | time:  79.3s (257.1m) | step: 231324 | lr: 0.0040 | train acc: 0.906 | test acc: 0.922
 74.50% | time:  89.9s (258.6m) | step: 232887 | lr: 0.0040 | train acc: 0.969 | test acc: 0.925
 75.00% | time:  89.4s (260.1m) | step: 234450 | lr: 0.0040 | train acc: 1.000 | test acc: 0.924
 75.50% | time:  84.4s (261.5m) | step: 236013 | lr: 0.0040 | train acc: 1.000 | test acc: 0.924
 76.00% | time:  86.1s (262.9m) | step: 237576 | lr: 0.0040 | train acc: 0.938 | test acc: 0.917
 76.50% | time:  90.6s (264.4m) | step: 239139 | lr: 0.0040 | train acc: 1.000 | test acc: 0.922
 77.00% | time:  90.8s (265.9m) | step: 240702 | lr: 0.0040 | train acc: 0.969 | test acc: 0.919
 77.50% | time:  91.4s (267.5m) | step: 242265 | lr: 0.0040 | train acc: 0.969 | test acc: 0.928
 78.00% | time:  85.0s (268.9m) | step: 243828 | lr: 0.0040 | train acc: 0.969 | test acc: 0.925
 78.50% | time:  89.8s (270.4m) | step: 245391 | lr: 0.0040 | train acc: 0.938 | test acc: 0.916
 79.00% | time:  89.7s (271.9m) | step: 246954 | lr: 0.0040 | train acc: 0.906 | test acc: 0.925
 79.50% | time:  79.5s (273.2m) | step: 248517 | lr: 0.0040 | train acc: 0.969 | test acc: 0.928
 80.00% | time:  90.0s (274.7m) | step: 250080 | lr: 0.0040 | train acc: 0.969 | test acc: 0.919
 80.50% | time:  91.2s (276.2m) | step: 251643 | lr: 0.0008 | train acc: 1.000 | test acc: 0.942
 81.00% | time:  89.6s (277.7m) | step: 253206 | lr: 0.0008 | train acc: 1.000 | test acc: 0.942
 81.50% | time:  80.7s (279.0m) | step: 254769 | lr: 0.0008 | train acc: 1.000 | test acc: 0.945
 82.00% | time:  91.1s (280.6m) | step: 256332 | lr: 0.0008 | train acc: 1.000 | test acc: 0.944
 82.50% | time:  89.9s (282.1m) | step: 257895 | lr: 0.0008 | train acc: 0.969 | test acc: 0.945
 83.00% | time:  89.9s (283.6m) | step: 259458 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 83.50% | time:  80.5s (284.9m) | step: 261021 | lr: 0.0008 | train acc: 1.000 | test acc: 0.947
 84.00% | time:  90.5s (286.4m) | step: 262584 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 84.50% | time:  89.1s (287.9m) | step: 264147 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 85.00% | time:  80.0s (289.2m) | step: 265710 | lr: 0.0008 | train acc: 1.000 | test acc: 0.945
 85.50% | time:  91.0s (290.7m) | step: 267273 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 86.00% | time:  92.7s (292.3m) | step: 268836 | lr: 0.0008 | train acc: 1.000 | test acc: 0.944
 86.50% | time:  90.8s (293.8m) | step: 270399 | lr: 0.0008 | train acc: 1.000 | test acc: 0.945
 87.00% | time:  81.0s (295.2m) | step: 271962 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 87.50% | time:  90.3s (296.7m) | step: 273525 | lr: 0.0008 | train acc: 1.000 | test acc: 0.947
 88.00% | time:  90.3s (298.2m) | step: 275088 | lr: 0.0008 | train acc: 1.000 | test acc: 0.945
 88.50% | time:  90.8s (299.7m) | step: 276651 | lr: 0.0008 | train acc: 1.000 | test acc: 0.944
 89.00% | time:  81.0s (301.0m) | step: 278214 | lr: 0.0008 | train acc: 1.000 | test acc: 0.945
 89.50% | time:  90.6s (302.5m) | step: 279777 | lr: 0.0008 | train acc: 1.000 | test acc: 0.947
 90.00% | time:  88.8s (304.0m) | step: 281340 | lr: 0.0008 | train acc: 1.000 | test acc: 0.950
 90.50% | time:  79.5s (305.3m) | step: 282903 | lr: 0.0008 | train acc: 1.000 | test acc: 0.947
 91.00% | time:  90.7s (306.9m) | step: 284466 | lr: 0.0008 | train acc: 1.000 | test acc: 0.949
 91.50% | time:  90.2s (308.4m) | step: 286029 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 92.00% | time:  90.4s (309.9m) | step: 287592 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 92.50% | time:  79.5s (311.2m) | step: 289155 | lr: 0.0008 | train acc: 1.000 | test acc: 0.947
 93.00% | time:  90.0s (312.7m) | step: 290718 | lr: 0.0008 | train acc: 1.000 | test acc: 0.948
 93.50% | time:  89.5s (314.2m) | step: 292281 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 94.00% | time:  90.3s (315.7m) | step: 293844 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 94.50% | time:  79.6s (317.0m) | step: 295407 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 95.00% | time:  96.1s (318.6m) | step: 296970 | lr: 0.0008 | train acc: 1.000 | test acc: 0.948
 95.50% | time:  90.5s (320.1m) | step: 298533 | lr: 0.0008 | train acc: 1.000 | test acc: 0.943
 96.00% | time:  90.2s (321.6m) | step: 300096 | lr: 0.0008 | train acc: 1.000 | test acc: 0.948
 96.50% | time:  79.9s (323.0m) | step: 301659 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 97.00% | time:  91.4s (324.5m) | step: 303222 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 97.50% | time:  90.1s (326.0m) | step: 304785 | lr: 0.0008 | train acc: 1.000 | test acc: 0.948
 98.00% | time:  79.6s (327.3m) | step: 306348 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 98.50% | time:  90.2s (328.8m) | step: 307911 | lr: 0.0008 | train acc: 1.000 | test acc: 0.946
 99.00% | time:  91.3s (330.3m) | step: 309474 | lr: 0.0008 | train acc: 1.000 | test acc: 0.945
 99.50% | time:  90.3s (331.8m) | step: 311037 | lr: 0.0008 | train acc: 1.000 | test acc: 0.945
100.00% | time:  80.2s (333.2m) | step: 312600 | lr: 0.0008 | train acc: 1.000 | test acc: 0.944
Save record to /home/lixiang/baseline/data_diet/exps/formal_cifar10_seed22_E200_b32_k8/run_3/recorder.pkl
